repo,username,issue_num,title,body,prediction,probability,likes,dislikes,prediction_type,logs,threshold,labeled
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),design,1.000010014,0,8,people disapproved,,0.790000022,1
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),document,1.000010014,8,0,people approved,,0.610000014,1
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),enhancement,0.21207881,7,0,people approved,,0.939999998,0
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),client,0.033095978,7,0,people approved,,0.689999998,0
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),server,0.00971848,7,0,people approved,,0.800000012,0
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),ui,0.002810927,7,0,people approved,,0.639999986,0
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),question,0.000414482,7,0,people approved,,0.550000012,0
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),security,0.00001,7,0,people approved,,0.819999993,0
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),database,0.00001,7,0,people approved,,0.419999987,0
anonymous,anonymous,35,Docs: Handbook wrong pagination,Next page here https://wordpress.org/gutenberg/handbook/blocks/block-controls-toolbars-and-inspector/ is wrong it should be `Create Dynamic Blocks` instead of `Design Principles`    Tried looking at docs folder Seems like its something controlled from `wp-admin`     Screenshots:    ![fireshot capture 2 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674724-0bfa7580-aa4c-11e8-83d8-686aa6ceebc3.png)  ![fireshot capture 3 - block controls_ toolbars and inspector_ - https___wordpress org_gutenberg_han](https://user-images.githubusercontent.com/1039236/44674732-1157c000-aa4c-11e8-8d4f-be98ee248ad3.png),performance,0.00001,7,0,people approved,,0.330000013,0
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",client,1.000010014,7,1,people approved,,0.689999998,1
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",enhancement,1.000010014,8,0,people approved,,0.939999998,1
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",ui,1.000010014,7,1,people approved,,0.639999986,1
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",design,0.831153035,8,0,people approved,,0.790000022,1
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",performance,0.370235384,0,8,people disapproved,,0.330000013,1
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",server,0.341592521,7,0,people approved,,0.800000012,0
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",bug,0.222710162,7,0,people approved,,0.939999998,0
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",database,0.106700592,7,0,people approved,,0.419999987,0
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",security,0.002406732,7,0,people approved,,0.819999993,0
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",question,0.001658483,7,0,people approved,,0.550000012,0
anonymous,anonymous,36,Add searching to the import comics page,"As a library owner, I want to be able to search the comics discovered so that I can work with only a subset of the comics.    To accomplish this, I would like a Search box, like what's on the Comic Library page. When I enter text in this box the comics displayed are limited to only those that meet the search  criteria. The **Select All** button will only affect those comics that are displayed and ignore anything not displayed.       Acceptance Criteria  1. A search box is added to the left column of the import page.  1. By default this box is empty.  1. Any search criteria entered results in only those comics discovered that meet the search criteria are displayed.  1. The **Select All** button will only select all comics that are displayed during the search.",document,0.000789366,7,0,people approved,,0.610000014,0
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",database,1.000010014,8,0,people approved,,0.419999987,1
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",server,1.000010014,2,6,people disapproved,,0.800000012,1
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",enhancement,1.000010014,8,0,people approved,,0.939999998,1
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",client,0.99927783,0,8,people disapproved,,0.689999998,1
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",question,0.893319428,0,8,manually unlabeled,,0.550000012,1
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",design,0.100888625,6,1,people approved,,0.790000022,0
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",ui,0.09535946,7,0,people approved,,0.639999986,0
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",performance,0.030224588,5,2,people approved,,0.330000013,0
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",security,0.008071992,7,0,people approved,,0.819999993,0
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",bug,0.001877566,7,0,people approved,,0.939999998,0
anonymous,anonymous,37,Give more choices regarding RDBMS usage,"At this time, we have deemed the use of a client-server relational database to be too difficult for what we have been doing so far.     While this is fairly true, especially if all we do with the database is lookup a translation table, database access on  through SQLAlchemy has been observed to be consistently CPU-heavy especially if the database file increases in size (to 60 MB).    As a consequence, enhancing configurability and let end users choose between a light database management (SQLite) and a more traditional but more robust and scalable client-server RDBMS might be a good way to go.      Steps  - Write specification of the configuration file: what to put and how  - Change service manager to accept which database to connect to (reads the configuration file)  - Services requiring a database connection must then read a configuration file to know what to connect to.   - Leave a sample and commented configuration file to ease setup.",document,0.000921051,7,0,people approved,,0.610000014,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",client,1.000010014,4,4,bot suggested,,0.689999998,1
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",bug,1.000010014,8,0,people approved,,0.939999998,1
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",enhancement,0.914910972,7,0,people approved,,0.939999998,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",server,0.835493565,0,7,manually unlabeled,,0.800000012,1
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",ui,0.002724986,4,4,bot disapproved,,0.639999986,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",question,0.000814086,7,0,people approved,,0.550000012,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",database,0.000742181,7,0,people approved,,0.419999987,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",security,0.00001,7,0,people approved,,0.819999993,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",performance,0.00001,7,0,people approved,,0.330000013,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",document,0.00001,7,0,people approved,,0.610000014,0
anonymous,anonymous,38,Importing comics on Windows fails to show covers on candidate comics.,"**Describe the bug**  When URLs for covers are returned for candidate comics, the filenames still have backslashes in their names.    **To Reproduce**  Steps to reproduce the behavior:  1. Begin importing comics on a windows box.  1. Comic candidates are shown without their covers; i.e., the cover image is a placeholder.    **Expected behavior**  The candidates' covers shown.",design,0.00001,7,0,people approved,,0.790000022,0
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",ui,1.000010014,2,6,people disapproved,,0.639999986,1
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",enhancement,1.000010014,8,0,people approved,,0.939999998,1
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",document,1.000010014,8,0,people approved,,0.610000014,1
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",design,0.970697761,8,0,people approved,,0.790000022,1
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",question,0.001877566,7,0,people approved,,0.550000012,0
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",server,0.000378298,7,0,people approved,,0.800000012,0
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",client,0.00001,7,0,people approved,,0.689999998,0
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",security,0.00001,7,0,people approved,,0.819999993,0
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",database,0.00001,7,0,people approved,,0.419999987,0
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",performance,0.00001,7,0,people approved,,0.330000013,0
anonymous,anonymous,41,Documentation - Add more Theme information,"The `Theme` documentation could be more verbose, including things like breakpoints, global padding, etc. I tend to find myself looking for this information and having to open repo to get the information. Would be nice for reference. ",bug,0.00001,7,0,people approved,,0.939999998,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,security,1.000010014,7,1,people approved,,0.819999993,1
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,enhancement,1.000010014,8,0,people approved,,0.939999998,1
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,design,0.585111141,8,0,people approved,,0.790000022,0
